Cohort,Row,PositionIdx,Move,Games,White %,Draw %,Black %,Freq,FEN,Rating,Ply,CohortPair
target,6,55,f8c5,18,22.22222222222222,5.555555555555555,72.22222222222221,0.0195016251354279,rn1qkb1r/p2p1ppp/1p2pn2/8/2PN4/6P1/PP2PPKP/RNBQ1R2 b kq - 0 8,2500,15,2000-2500
target,6,53,b2b3,2,50.0,0.0,50.0,0.0104166666666666,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2500,6,2000-2500
target,6,52,h7h6,1,0.0,100.0,0.0,0.0009082652134423,r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq - 1 6,2500,11,2000-2500
base,3,50,b1d2,4611,52.63500325309044,5.204944697462589,42.160052049446975,0.0805879371515458,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2000,6,2000-2500
base,3,51,d4b3,8470,44.68713105076741,5.619834710743802,49.69303423848878,0.1542776998597475,rnbqkb1r/1p3ppp/p2p1n2/4p3/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,2000,12,2000-2500
base,3,52,f8e7,1100,46.09090909090909,5.909090909090909,48.0,0.0300136425648021,r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq - 1 6,2000,11,2000-2500
base,3,53,g1f3,408,41.42156862745098,3.186274509803922,55.392156862745104,0.0233529849464827,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,3,54,f3h2,14,57.14285714285714,7.142857142857142,35.714285714285715,0.0122591943957968,r2q1rk1/ppp3p1/1bnppn1p/4p3/N3P3/P2P1N1P/1PP2PP1/R1BQ1RK1 w - - 2 11,2000,20,2000-2500
base,3,55,d8c8,1109,51.21731289449954,8.746618575293057,40.0360685302074,0.1150295612488331,rn1qkb1r/p2p1ppp/1p2pn2/8/2PN4/6P1/PP2PPKP/RNBQ1R2 b kq - 0 8,2000,15,2000-2500
base,3,56,d4d5,499,59.71943887775552,2.2044088176352705,38.07615230460922,0.12831061969658,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,3,57,e7e6,29944,43.48784397542079,5.6104728827144,50.901683141864815,0.119837356726644,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2000,5,2000-2500
base,3,58,f7f5,1851,55.10534846029174,4.159913560237709,40.73473797947056,0.1358233049603757,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2000,9,2000-2500
base,3,59,d7d5,28190,50.97907059240866,5.186236253990777,43.83469315360057,0.1119868428370529,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2000,5,2000-2500
base,11,66,f4b8,8,25.0,25.0,50.0,0.0009768009768009,rnbqkbnr/pp3ppp/4p3/3p4/2pP1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,2000,8,2000-2500
base,11,52,a7a5,13,30.76923076923077,15.384615384615383,53.84615384615385,0.0003547066848567,r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq - 1 6,2000,11,2000-2500
base,11,50,d1e2,203,54.187192118226605,6.403940886699508,39.40886699507389,0.0035478966041561,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2000,6,2000-2500
base,1,65,d8c7,211,52.60663507109005,2.843601895734597,44.54976303317535,0.3231240428790199,r1bqkb1r/1p1n1ppp/p2ppn2/6B1/P1BNP3/2N5/1PP2PPP/R2QK2R b KQkq - 2 8,2000,15,2000-2500
target,2,57,c8g4,479,47.59916492693111,7.933194154488518,44.46764091858037,0.1582947785855915,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
base,1,55,f8e7,1741,46.467547386559445,9.6496266513498,43.88282596209076,0.1805829270822528,rn1qkb1r/p2p1ppp/1p2pn2/8/2PN4/6P1/PP2PPKP/RNBQ1R2 b kq - 0 8,2000,15,2000-2500
target,2,52,f8e7,119,42.85714285714285,9.243697478991598,47.89915966386555,0.1080835603996367,r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq - 1 6,2500,11,2000-2500
base,6,59,g8f6,5258,44.80791175351845,5.00190186382655,50.190186382655,0.0208877906930551,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2000,5,2000-2500
target,2,50,c2c3,40,27.500000000000004,10.0,62.5,0.123076923076923,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2500,6,2000-2500
target,11,53,f1c4,1,0.0,0.0,100.0,0.0052083333333333,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2500,6,2000-2500
target,11,57,h7h5,3,33.33333333333333,0.0,66.66666666666666,0.0009914077990746,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
base,5,66,a2a4,143,60.83916083916085,3.4965034965034967,35.66433566433567,0.0174603174603174,rnbqkbnr/pp3ppp/4p3/3p4/2pP1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,2000,8,2000-2500
target,10,60,f1c4,192,45.3125,9.375,45.3125,0.0033794487274263,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2500,10,2000-2500
target,10,59,a7a6,2,0.0,0.0,100.0,0.001031991744066,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2500,5,2000-2500
base,6,57,c7c6,10008,46.90247801758593,5.815347721822542,47.282174260591525,0.0400525068835243,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2000,5,2000-2500
base,6,65,b7b6,15,46.66666666666666,0.0,53.333333333333336,0.0229709035222052,r1bqkb1r/1p1n1ppp/p2ppn2/6B1/P1BNP3/2N5/1PP2PPP/R2QK2R b KQkq - 2 8,2000,15,2000-2500
base,6,64,e7e6,49,48.97959183673469,4.081632653061225,46.93877551020408,0.005763349800047,rnbq1rk1/pp1pppbp/5np1/8/2PN4/2N1P3/PP2BPPP/R1BQK2R b KQ - 2 7,2000,13,2000-2500
base,6,63,c7c6,14,35.714285714285715,14.285714285714285,50.0,0.0010551703346397,r1bq1rk1/pppnppbp/3p1np1/4P3/2PP1P2/2N2N2/PP4PP/R1BQKB1R b KQ - 0 7,2000,13,2000-2500
base,6,62,f8e7,109,35.77981651376147,7.339449541284404,56.88073394495413,0.0082245529314117,rnbqkbnr/pp3ppp/2p1p3/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 1 4,2000,7,2000-2500
base,6,61,e6e5,8,25.0,0.0,75.0,0.0655737704918032,r1b1kb1r/pp1n1ppp/2p1p3/q5B1/3P4/2P1PN2/P2Q1PPP/R3KB1R b KQkq - 0 9,2000,17,2000-2500
base,6,60,f2f3,38999,39.60870791558758,5.341162593912665,55.05012949049976,0.044415870767002,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2000,10,2000-2500
base,6,58,a7a6,452,47.78761061946903,5.3097345132743365,46.90265486725664,0.033167009098914,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2000,9,2000-2500
base,6,56,c1f4,57,49.122807017543856,3.508771929824561,47.368421052631575,0.0146567240935973,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
target,10,57,b8d7,14,42.85714285714285,7.142857142857142,50.0,0.0046265697290152,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
base,6,55,d7d5,873,41.3516609392898,10.080183276059564,48.56815578465063,0.0905507727414168,rn1qkb1r/p2p1ppp/1p2pn2/8/2PN4/6P1/PP2PPKP/RNBQ1R2 b kq - 0 8,2000,15,2000-2500
base,6,54,c1d2,4,100.0,0.0,0.0,0.0035026269702276,r2q1rk1/ppp3p1/1bnppn1p/4p3/N3P3/P2P1N1P/1PP2PP1/R1BQ1RK1 w - - 2 11,2000,20,2000-2500
base,6,53,f2f4,52,42.30769230769231,5.769230769230769,51.92307692307693,0.0029763608265125,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,6,52,d8a5,67,20.8955223880597,0.0,79.1044776119403,0.0018281036834924,r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq - 1 6,2000,11,2000-2500
target,11,50,h2h3,1,0.0,0.0,100.0,0.003076923076923,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2500,6,2000-2500
base,6,51,c1g5,28,10.714285714285714,10.714285714285714,78.57142857142857,0.0005100089251561,rnbqkb1r/1p3ppp/p2p1n2/4p3/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,2000,12,2000-2500
base,5,50,c2c3,2706,46.7479674796748,5.543237250554324,47.70879526977088,0.0472936365066326,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2000,6,2000-2500
base,5,52,h7h6,190,40.526315789473685,1.5789473684210529,57.89473684210527,0.0051841746248294,r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq - 1 6,2000,11,2000-2500
base,4,61,f8a3,13,15.384615384615383,0.0,84.61538461538461,0.1065573770491803,r1b1kb1r/pp1n1ppp/2p1p3/q5B1/3P4/2P1PN2/P2Q1PPP/R3KB1R b KQkq - 0 9,2000,17,2000-2500
base,4,62,f8d6,229,31.877729257641924,5.240174672489083,62.882096069869,0.0172791066173696,rnbqkbnr/pp3ppp/2p1p3/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 1 4,2000,7,2000-2500
base,7,50,c1f4,1172,46.41638225255973,5.716723549488054,47.86689419795222,0.0204834227589702,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2000,6,2000-2500
base,4,65,d8a5,26,76.92307692307693,0.0,23.07692307692308,0.0398162327718223,r1bqkb1r/1p1n1ppp/p2ppn2/6B1/P1BNP3/2N5/1PP2PPP/R2QK2R b KQkq - 2 8,2000,15,2000-2500
base,4,66,b1c3,321,51.09034267912772,5.29595015576324,43.61370716510904,0.0391941391941391,rnbqkbnr/pp3ppp/4p3/3p4/2pP1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,2000,8,2000-2500
base,6,66,a2a3,58,32.758620689655174,8.620689655172415,58.620689655172406,0.007081807081807,rnbqkbnr/pp3ppp/4p3/3p4/2pP1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,2000,8,2000-2500
base,5,65,h7h6,24,45.83333333333333,0.0,54.16666666666666,0.0367534456355283,r1bqkb1r/1p1n1ppp/p2ppn2/6B1/P1BNP3/2N5/1PP2PPP/R2QK2R b KQkq - 2 8,2000,15,2000-2500
base,5,64,e7e5,147,42.17687074829932,6.802721088435375,51.02040816326531,0.0172900494001411,rnbq1rk1/pp1pppbp/5np1/8/2PN4/2N1P3/PP2BPPP/R1BQK2R b KQ - 2 7,2000,13,2000-2500
base,5,63,f8e8,35,22.857142857142858,0.0,77.14285714285715,0.0026379258365993,r1bq1rk1/pppnppbp/3p1np1/4P3/2PP1P2/2N2N2/PP4PP/R1BQKB1R b KQ - 0 7,2000,13,2000-2500
base,5,62,g8e7,119,44.537815126050425,1.680672268907563,53.78151260504202,0.0089790990719082,rnbqkbnr/pp3ppp/2p1p3/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 1 4,2000,7,2000-2500
base,5,61,h7h6,12,33.33333333333333,8.333333333333332,58.333333333333336,0.0983606557377049,r1b1kb1r/pp1n1ppp/2p1p3/q5B1/3P4/2P1PN2/P2Q1PPP/R3KB1R b KQkq - 0 9,2000,17,2000-2500
base,5,60,a2a3,49919,47.048218113343616,6.486508143191971,46.465273743464415,0.056852633473114,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2000,10,2000-2500
base,5,59,b7b6,13153,45.39648749334753,4.485668668744773,50.11784383790771,0.0522512573194664,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2000,5,2000-2500
base,5,58,c8e6,570,38.42105263157895,4.736842105263158,56.84210526315789,0.0418256530672145,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2000,9,2000-2500
base,5,57,b8c6,21162,41.67375484358756,5.008978357433135,53.3172667989793,0.0846913619773323,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2000,5,2000-2500
base,5,56,g2g3,88,47.72727272727273,6.8181818181818175,45.45454545454545,0.0226279249164309,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,5,55,a7a6,1071,52.75443510737629,6.629318394024277,40.61624649859944,0.1110880614044186,rn1qkb1r/p2p1ppp/1p2pn2/8/2PN4/6P1/PP2PPKP/RNBQ1R2 b kq - 0 8,2000,15,2000-2500
base,5,54,c2c4,8,37.5,0.0,62.5,0.0070052539404553,r2q1rk1/ppp3p1/1bnppn1p/4p3/N3P3/P2P1N1P/1PP2PP1/R1BQ1RK1 w - - 2 11,2000,20,2000-2500
base,5,53,f1c4,88,35.22727272727273,3.4090909090909087,61.36363636363637,0.0050369183217903,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,5,51,e1h1,71,16.901408450704224,2.8169014084507045,80.28169014084507,0.0012932369173603,rnbqkb1r/1p3ppp/p2p1n2/4p3/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,2000,12,2000-2500
base,6,50,c1e3,2351,44.619310931518505,5.529561888558061,49.85112717992344,0.0410891867801527,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2000,6,2000-2500
target,10,50,c1g5,1,100.0,0.0,0.0,0.003076923076923,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2500,6,2000-2500
target,10,53,g1e2,1,100.0,0.0,0.0,0.0052083333333333,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2500,6,2000-2500
target,7,59,g8h6,9,44.44444444444444,0.0,55.55555555555556,0.0046439628482972,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2500,5,2000-2500
target,7,58,c8g4,2,0.0,50.0,50.0,0.0103626943005181,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2500,9,2000-2500
target,7,57,b7b6,32,43.75,6.25,50.0,0.0105750165234633,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
target,7,55,d7d6,16,25.0,18.75,56.25,0.0173347778981581,rn1qkb1r/p2p1ppp/1p2pn2/8/2PN4/6P1/PP2PPKP/RNBQ1R2 b kq - 0 8,2500,15,2000-2500
target,7,53,f2f4,1,0.0,0.0,100.0,0.0052083333333333,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2500,6,2000-2500
target,7,51,c1e3,2,50.0,0.0,50.0,0.0034246575342465,rnbqkb1r/1p3ppp/p2p1n2/4p3/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,2500,12,2000-2500
target,7,50,b2b3,2,50.0,0.0,50.0,0.0061538461538461,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2500,6,2000-2500
base,8,56,h2h3,6,50.0,16.666666666666664,33.33333333333333,0.0015428130624839,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
target,2,58,g8f6,35,51.42857142857142,17.142857142857142,31.428571428571427,0.1813471502590673,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2500,9,2000-2500
base,8,54,g1h1,1,0.0,0.0,100.0,0.0008756567425569,r2q1rk1/ppp3p1/1bnppn1p/4p3/N3P3/P2P1N1P/1PP2PP1/R1BQ1RK1 w - - 2 11,2000,20,2000-2500
target,8,50,d1e2,2,50.0,50.0,0.0,0.0061538461538461,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2500,6,2000-2500
base,8,50,b2b3,1031,45.489815712900096,4.849660523763336,49.66052376333657,0.0180191201915514,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2000,6,2000-2500
base,8,51,f2f3,20,15.0,5.0,80.0,0.0003642920893972,rnbqkb1r/1p3ppp/p2p1n2/4p3/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,2000,12,2000-2500
target,8,58,c6d4,1,0.0,0.0,100.0,0.005181347150259,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2500,9,2000-2500
target,8,57,a7a6,26,57.692307692307686,0.0,42.30769230769231,0.0085922009253139,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
target,8,51,e1h1,2,50.0,0.0,50.0,0.0034246575342465,rnbqkb1r/1p3ppp/p2p1n2/4p3/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,2500,12,2000-2500
target,8,53,g2g4,1,0.0,0.0,100.0,0.0052083333333333,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2500,6,2000-2500
base,8,53,g2g3,48,35.41666666666667,2.083333333333333,62.5,0.0027474099937038,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,8,52,b7b6,23,39.130434782608695,0.0,60.86956521739131,0.0006275579809004,r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq - 1 6,2000,11,2000-2500
target,7,60,c1g5,478,39.9581589958159,8.158995815899582,51.88284518828452,0.0084134192276551,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2500,10,2000-2500
base,8,66,f3e5,24,45.83333333333333,8.333333333333332,45.83333333333333,0.0029304029304029,rnbqkbnr/pp3ppp/4p3/3p4/2pP1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,2000,8,2000-2500
base,8,65,d7b6,6,33.33333333333333,0.0,66.66666666666666,0.009188361408882,r1bqkb1r/1p1n1ppp/p2ppn2/6B1/P1BNP3/2N5/1PP2PPP/R2QK2R b KQkq - 2 8,2000,15,2000-2500
base,0,66,c2c3,5376,54.91071428571429,6.6778273809523805,38.41145833333333,0.6564102564102564,rnbqkbnr/pp3ppp/4p3/3p4/2pP1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,2000,8,2000-2500
base,0,56,g1f3,1445,49.55017301038062,4.429065743944636,46.02076124567474,0.3715608125482129,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,7,65,d8b6,10,30.0,0.0,70.0,0.0153139356814701,r1bqkb1r/1p1n1ppp/p2ppn2/6B1/P1BNP3/2N5/1PP2PPP/R2QK2R b KQkq - 2 8,2000,15,2000-2500
target,8,60,d4b3,447,44.29530201342282,6.487695749440715,49.21700223713646,0.0078677790685394,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2500,10,2000-2500
target,8,59,b8c6,4,50.0,0.0,50.0,0.002063983488132,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2500,5,2000-2500
base,8,57,h7h6,1947,45.3004622496148,5.495634309193632,49.20390344119158,0.0077919894986232,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2000,5,2000-2500
base,8,58,d8f6,76,47.368421052631575,5.263157894736842,47.368421052631575,0.0055767537422952,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2000,9,2000-2500
base,8,59,h7h6,1903,46.663163426169206,5.044666316342617,48.29217025748817,0.0075598070918379,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2000,5,2000-2500
base,8,60,g2g3,19087,48.28941164143134,6.784722586053335,44.92586577251532,0.0217381400889706,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2000,10,2000-2500
base,8,61,d7f6,3,33.33333333333333,0.0,66.66666666666666,0.0245901639344262,r1b1kb1r/pp1n1ppp/2p1p3/q5B1/3P4/2P1PN2/P2Q1PPP/R3KB1R b KQkq - 0 9,2000,17,2000-2500
base,4,60,f1e2,81059,45.02029386002789,5.869798541802885,49.10990759816924,0.09231790734384,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2000,10,2000-2500
base,8,62,b7b6,69,40.57971014492754,1.4492753623188406,57.971014492753625,0.0052063683694257,rnbqkbnr/pp3ppp/2p1p3/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 1 4,2000,7,2000-2500
base,8,64,d8a5,7,42.85714285714285,14.285714285714285,42.85714285714285,0.000823335685721,rnbq1rk1/pp1pppbp/5np1/8/2PN4/2N1P3/PP2BPPP/R1BQK2R b KQ - 2 7,2000,13,2000-2500
base,0,58,g8f6,3181,49.57560515561144,6.16158440741905,44.26281043696951,0.233416495450543,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2000,9,2000-2500
base,0,60,c1e3,229103,41.93659620345434,5.637202480980171,52.42620131556549,0.2609248760309871,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2000,10,2000-2500
base,0,61,f8d6,29,31.03448275862069,0.0,68.96551724137932,0.2377049180327868,r1b1kb1r/pp1n1ppp/2p1p3/q5B1/3P4/2P1PN2/P2Q1PPP/R3KB1R b KQkq - 0 9,2000,17,2000-2500
base,0,62,g8f6,6160,40.0,6.412337662337662,53.58766233766234,0.4648004225458387,rnbqkbnr/pp3ppp/2p1p3/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 1 4,2000,7,2000-2500
base,0,63,d6e5,7423,35.33611747271993,4.634244914455072,60.029637612825006,0.5594663852879108,r1bq1rk1/pppnppbp/3p1np1/4P3/2PP1P2/2N2N2/PP4PP/R1BQKB1R b KQ - 0 7,2000,13,2000-2500
base,8,55,h7h5,49,44.89795918367347,4.081632653061225,51.02040816326531,0.0050824603256923,rn1qkb1r/p2p1ppp/1p2pn2/8/2PN4/6P1/PP2PPKP/RNBQ1R2 b kq - 0 8,2000,15,2000-2500
base,0,64,b8c6,3812,47.035676810073454,7.712486883525709,45.25183630640084,0.4483650905669254,rnbq1rk1/pp1pppbp/5np1/8/2PN4/2N1P3/PP2BPPP/R1BQK2R b KQ - 2 7,2000,13,2000-2500
base,0,65,f8e7,219,44.29223744292237,5.0228310502283104,50.68493150684932,0.335375191424196,r1bqkb1r/1p1n1ppp/p2ppn2/6B1/P1BNP3/2N5/1PP2PPP/R2QK2R b KQkq - 2 8,2000,15,2000-2500
base,8,63,d6d5,9,33.33333333333333,11.11111111111111,55.55555555555556,0.0006783237865541,r1bq1rk1/pppnppbp/3p1np1/4P3/2PP1P2/2N2N2/PP4PP/R1BQKB1R b KQ - 0 7,2000,13,2000-2500
base,4,59,c7c6,14858,49.623098667384575,5.3708439897698215,45.00605734284561,0.059024494887298,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2000,5,2000-2500
base,4,58,c8g4,1839,46.32952691680261,5.872756933115824,47.79771615008156,0.1349427648958027,r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 1 5,2000,9,2000-2500
base,4,57,c8f5,24596,48.01593755082127,5.66352252398764,46.32053992519109,0.0984343984119869,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2000,5,2000-2500
target,4,64,b7b6,5,40.0,20.0,40.0,0.0080256821829855,rnbq1rk1/pp1pppbp/5np1/8/2PN4/2N1P3/PP2BPPP/R1BQK2R b KQ - 2 7,2500,13,2000-2500
target,0,57,g7g6,1063,47.03668861712135,8.936970837253057,44.02634054562559,0.3512888301387971,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
target,0,59,c7c5,663,45.24886877828055,7.239819004524888,47.511312217194565,0.3421052631578947,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2500,5,2000-2500
target,3,57,c8f5,352,48.86363636363637,9.943181818181818,41.19318181818182,0.1163251817580965,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
target,0,60,d4b5,25399,44.43088310563408,12.327256978621206,43.24185991574471,0.4470553032703206,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,2500,10,2000-2500
